,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Revenue,Date,Location,Device,Keyword,Month,Weekday,CPC,CTR,CPL,CPA,ROI,AOV,ROAS
686,A1686,Data Analytics Course: ML,162.0,5346.0,223.0,25.0,5.0,0.030864197530864196,215.0,2024-11-28,Hyderabad,Desktop,Data analytics course,November,Thursday,1.38,3.03,8.92,44.6,-3.59,43.0,0.96
687,A1687,Data Analytics Course: Basics,182.0,5857.0,193.0,15.0,4.0,0.02197802197802198,282.0,2024-11-02,Hyderabad,Desktop,Data analytics course,November,Saturday,1.06,3.11,12.87,48.25,46.11,70.5,1.46
688,A1688,Data Analytics Course: ML,154.0,4836.0,234.0,26.0,10.0,0.06493506493506493,375.0,2024-11-30,Hyderabad,Desktop,Data analytics course,November,Saturday,1.52,3.18,9.0,23.4,60.26,37.5,1.6
689,A1689,Data Analytics Course: ML,104.0,5291.0,187.0,19.0,10.0,0.09615384615384616,368.0,2024-11-29,Hyderabad,Tablet,Data analytics course,November,Friday,1.8,1.97,9.84,18.7,96.79,36.8,1.97
690,A1690,Data Analytics Course: Advanced,101.0,4840.0,231.0,21.0,9.0,0.0891089108910891,318.0,2024-11-22,Hyderabad,Desktop,Data analytics training,November,Friday,2.29,2.09,11.0,25.67,37.66,35.33,1.38
691,A1691,Data Analytics Course: Advanced,173.0,4246.0,203.0,27.0,3.0,0.017341040462427744,260.0,2024-11-29,Hyderabad,Tablet,Learn data analytics,November,Friday,1.17,4.07,7.52,67.67,28.08,86.67,1.28
692,A1692,Data Analytics Course: ML,186.0,5824.0,224.0,29.0,6.0,0.03225806451612903,384.0,2024-11-28,Hyderabad,Mobile,Data analytics online,November,Thursday,1.2,3.19,7.72,37.33,71.43,64.0,1.71
693,A1693,Data Analytics Course: Advanced,148.0,5952.0,186.0,14.0,4.0,0.02702702702702703,300.0,2024-11-10,Hyderabad,Mobile,Data analytics course,November,Sunday,1.26,2.49,13.29,46.5,61.29,75.0,1.61
694,A1694,Data Analytics Course: Visualizations,181.0,3691.0,229.0,25.0,10.0,0.055248618784530384,281.0,2024-11-06,Hyderabad,Mobile,Analytics for data,November,Wednesday,1.27,4.9,9.16,22.9,22.71,28.1,1.23
695,A1695,Data Analytics Course: Advanced,110.0,4350.0,244.0,16.0,9.0,0.08181818181818182,236.0,2024-11-15,Hyderabad,Tablet,Online data analytics,November,Friday,2.22,2.53,15.25,27.11,-3.28,26.22,0.97
696,A1696,Data Analytics Course: ML,151.0,5656.0,192.0,18.0,7.0,0.046357615894039736,370.0,2024-11-02,Hyderabad,Mobile,Data analytics online,November,Saturday,1.27,2.67,10.67,27.43,92.71,52.86,1.93
697,A1697,Data Analytics Course: Advanced,90.0,4566.0,229.0,29.0,9.0,0.1,346.0,2024-11-13,Hyderabad,Desktop,Data analytics training,November,Wednesday,2.54,1.97,7.9,25.44,51.09,38.44,1.51
698,A1698,Data Analytics Course: Visualizations,111.0,4245.0,246.0,22.0,8.0,0.07207207207207207,373.7142857142857,2024-11-07,Hyderabad,Desktop,Online data analytics,November,Thursday,2.22,2.61,11.18,30.75,51.92,46.71,1.52
699,A1699,Data Analytics Course: Basics,170.0,5053.0,217.0,16.0,9.0,0.052941176470588235,306.0,2024-11-17,Hyderabad,Mobile,Data analytics training,November,Sunday,1.28,3.36,13.56,24.11,41.01,34.0,1.41
700,A1700,Data Analytics Course: Basics,112.0,5093.0,229.0,23.0,7.0,0.0625,242.0,2024-11-17,Hyderabad,Desktop,Analytics for data,November,Sunday,2.04,2.2,9.96,32.71,5.68,34.57,1.06
701,A1701,Data Analytics Course: Visualizations,188.0,5336.0,189.0,17.0,3.0,0.015957446808510637,327.0,2024-11-03,Hyderabad,Tablet,Online data analytics,November,Sunday,1.01,3.52,11.12,63.0,73.02,109.0,1.73
702,A1702,Data Analytics Course: Visualizations,85.0,4963.0,186.0,14.0,6.0,0.07058823529411765,357.0,2024-11-05,Hyderabad,Mobile,Data analytics course,November,Tuesday,2.19,1.71,13.29,31.0,91.94,59.5,1.92
703,A1703,Data Analytics Course: Advanced,94.0,4544.0,236.0,23.0,8.0,0.0851063829787234,274.0,2024-11-05,Hyderabad,Tablet,Online data analytics,November,Tuesday,2.51,2.07,10.26,29.5,16.1,34.25,1.16
704,A1704,Data Analytics Course: Advanced,177.0,4901.0,218.0,20.0,10.0,0.05649717514124294,403.0,2024-11-13,Hyderabad,Tablet,Data analytics online,November,Wednesday,1.23,3.61,10.9,21.8,84.86,40.3,1.85
705,A1705,Data Analytics Course: Basics,150.0,5275.0,193.0,14.0,4.0,0.02666666666666667,239.0,2024-11-27,Hyderabad,Tablet,Data analytics online,November,Wednesday,1.29,2.84,13.79,48.25,23.83,59.75,1.24
706,A1706,Data Analytics Course: Advanced,88.0,5225.0,203.0,22.0,6.0,0.06818181818181818,230.0,2024-11-13,Hyderabad,Tablet,Online data analytics,November,Wednesday,2.31,1.68,9.23,33.83,13.3,38.33,1.13
707,A1707,Data Analytics Course: ML,128.0,4857.0,213.0,14.0,5.0,0.0390625,314.0,2024-11-25,Hyderabad,Desktop,Data analytics online,November,Monday,1.66,2.64,15.21,42.6,47.42,62.8,1.47
708,A1708,Data Analytics Course: Advanced,163.0,5310.0,243.0,26.0,9.0,0.05521472392638037,366.0,2024-11-12,Hyderabad,Mobile,Learn data analytics,November,Tuesday,1.49,3.07,9.35,27.0,50.62,40.67,1.51
709,A1709,Data Analytics Course: Visualizations,147.0,5014.0,193.0,12.0,8.0,0.05442176870748299,208.0,2024-11-11,Hyderabad,Tablet,Online data analytics,November,Monday,1.31,2.93,16.08,24.12,7.77,26.0,1.08
710,A1710,Data Analytics Course: Visualizations,191.0,5855.0,197.0,29.0,3.0,0.015706806282722512,221.0,2024-11-21,Hyderabad,Desktop,Data analytics course,November,Thursday,1.03,3.26,6.79,65.67,12.18,73.67,1.12
711,A1711,Data Analytics Course: Basics,179.0,5916.0,234.0,17.0,6.0,0.03344533391140084,404.0,2024-11-02,Hyderabad,Desktop,Data analytics course,November,Saturday,1.31,3.03,13.76,39.0,72.65,67.33,1.73
712,A1712,Data Analytics Course: Advanced,115.0,3952.0,229.0,25.0,4.0,0.034782608695652174,294.0,2024-11-20,Hyderabad,Tablet,Online data analytics,November,Wednesday,1.99,2.91,9.16,57.25,28.38,73.5,1.28
713,A1713,Data Analytics Course: Basics,123.0,4208.0,213.0,29.0,6.0,0.04878048780487805,242.0,2024-11-05,Hyderabad,Desktop,Learn data analytics,November,Tuesday,1.73,2.92,7.34,35.5,13.62,40.33,1.14
714,A1714,Data Analytics Course: Basics,121.0,5517.0,222.0,16.0,7.0,0.05785123966942149,343.0,2024-11-02,Hyderabad,Tablet,Learn data analytics,November,Saturday,1.83,2.19,13.88,31.71,54.5,49.0,1.55
715,A1715,Data Analytics Course: Advanced,126.0,5460.0,211.0,24.0,10.0,0.07936507936507936,271.0,2024-11-14,Hyderabad,Tablet,Online data analytics,November,Thursday,1.67,2.31,8.79,21.1,28.44,27.1,1.28
716,A1716,Data Analytics Course: ML,110.0,3159.0,198.0,26.0,10.0,0.09090909090909091,328.0,2024-11-18,Hyderabad,Mobile,Data analytics online,November,Monday,1.8,3.48,7.62,19.8,65.66,32.8,1.66
717,A1717,Data Analytics Course: ML,190.0,5545.0,224.0,13.0,7.0,0.03684210526315789,274.0,2024-11-14,Hyderabad,Tablet,Analytics for data,November,Thursday,1.18,3.43,17.23,32.0,22.32,39.14,1.22
718,A1718,Data Analytics Course: Visualizations,148.0,3668.0,246.0,15.0,10.0,0.06756756756756757,351.0,2024-11-25,Hyderabad,Desktop,Data analytics course,November,Monday,1.66,4.03,16.4,24.6,42.68,35.1,1.43
719,A1719,Data Analytics Course: Visualizations,86.0,5663.0,232.0,19.0,10.0,0.11627906976744186,316.0,2024-11-17,Hyderabad,Mobile,Data analytics training,November,Sunday,2.7,1.52,12.21,23.2,36.21,31.6,1.36
720,A1720,Data Analytics Course: ML,172.0,3123.0,217.0,15.0,8.0,0.046875,359.0,2024-11-02,Hyderabad,Desktop,Online data analytics,November,Saturday,1.26,5.51,14.47,27.12,65.44,44.88,1.65
721,A1721,Data Analytics Course: Basics,143.0,5638.0,229.0,23.0,4.0,0.027972027972027972,285.0,2024-11-03,Hyderabad,Desktop,Online data analytics,November,Sunday,1.6,2.54,9.96,57.25,24.45,71.25,1.24
722,A1722,Data Analytics Course: Basics,172.0,4436.0,232.0,21.0,7.0,0.040697674418604654,214.0,2024-11-27,Hyderabad,Mobile,Learn data analytics,November,Wednesday,1.35,3.88,11.05,33.14,-7.76,30.57,0.92
723,A1723,Data Analytics Course: Advanced,138.0,5555.0,189.0,14.0,8.0,0.057971014492753624,325.0,2024-11-24,Hyderabad,Desktop,Data analytics training,November,Sunday,1.37,2.48,13.5,23.62,71.96,40.62,1.72
724,A1724,Data Analytics Course: Advanced,132.0,4972.0,248.0,25.0,9.0,0.06818181818181818,230.0,2024-11-19,Hyderabad,Tablet,Data analytics online,November,Tuesday,1.88,2.65,9.92,27.56,-7.26,25.56,0.93
725,A1725,Data Analytics Course: Advanced,174.0,3231.0,265.0,10.0,7.0,0.040229885057471264,230.0,2024-11-12,Hyderabad,Mobile,Data analytics course,November,Tuesday,1.52,5.39,26.5,37.86,-13.21,32.86,0.87
726,A1726,Data Analytics Course: Advanced,154.0,3461.0,235.0,18.0,4.0,0.025974025974025976,247.0,2024-11-18,Hyderabad,Tablet,Data analytics online,November,Monday,1.53,4.45,13.06,58.75,5.11,61.75,1.05
727,A1727,Data Analytics Course: Advanced,126.0,3423.0,236.0,25.0,9.0,0.07142857142857142,226.0,2024-11-20,Hyderabad,Tablet,Data analytics training,November,Wednesday,1.87,3.68,9.44,26.22,-4.24,25.11,0.96
728,A1728,Data Analytics Course: Basics,138.0,4025.0,221.0,21.0,7.0,0.050724637681159424,289.0,2024-11-24,Hyderabad,Tablet,Data analytics online,November,Sunday,1.6,3.43,10.52,31.57,30.77,41.29,1.31
729,A1729,Data Analytics Course: Advanced,193.0,3800.0,200.0,27.0,9.0,0.046632124352331605,284.0,2024-11-17,Hyderabad,Mobile,Data analytics course,November,Sunday,1.04,5.08,7.41,22.22,42.0,31.56,1.42
730,A1730,Data Analytics Course: Basics,156.0,5293.0,210.0,26.0,6.0,0.038461538461538464,296.0,2024-11-28,Hyderabad,Tablet,Data analytics course,November,Thursday,1.35,2.95,8.08,35.0,40.95,49.33,1.41
731,A1731,Data Analytics Course: Basics,142.0,3565.0,180.0,26.0,5.0,0.035211267605633804,234.0,2024-11-01,Hyderabad,Tablet,Data analytics training,November,Friday,1.27,3.98,6.92,36.0,30.0,46.8,1.3
732,A1732,Data Analytics Course: Advanced,92.0,4296.0,239.0,11.0,10.0,0.10869565217391304,239.0,2024-11-02,Hyderabad,Tablet,Data analytics training,November,Saturday,2.6,2.14,21.73,23.9,0.0,23.9,1.0
733,A1733,Data Analytics Course: Basics,190.0,3567.0,249.0,27.0,7.0,0.03684210526315789,310.0,2024-11-26,Hyderabad,Desktop,Data analytics online,November,Tuesday,1.31,5.33,9.22,35.57,24.5,44.29,1.24
734,A1734,Data Analytics Course: ML,134.0,4854.0,199.0,21.0,8.0,0.05970149253731343,225.0,2024-11-03,Hyderabad,Desktop,Analytics for data,November,Sunday,1.49,2.76,9.48,24.88,13.07,28.12,1.13
735,A1735,Data Analytics Course: Visualizations,144.0,4749.0,186.0,29.0,8.0,0.05555555555555555,293.0,2024-11-29,Hyderabad,Mobile,Data analytics course,November,Friday,1.29,3.03,6.41,23.25,57.53,36.62,1.58
736,A1736,Data Analytics Course: ML,117.0,4630.0,197.0,15.0,8.0,0.06837606837606838,278.0,2024-11-17,Hyderabad,Desktop,Online data analytics,November,Sunday,1.68,2.53,13.13,24.62,41.12,34.75,1.41
737,A1737,Data Analytics Course: ML,160.0,3448.0,210.0,19.0,7.0,0.04375,348.0,2024-11-14,Hyderabad,Desktop,Data analytics course,November,Thursday,1.31,4.64,11.05,30.0,65.71,49.71,1.66
738,A1738,Data Analytics Course: ML,146.0,5297.0,199.0,30.0,8.0,0.0547945205479452,408.0,2024-11-02,Hyderabad,Desktop,Data analytics training,November,Saturday,1.36,2.76,6.63,24.88,105.03,51.0,2.05
739,A1739,Data Analytics Course: Advanced,175.0,3818.0,191.0,30.0,10.0,0.05714285714285714,222.0,2024-11-10,Hyderabad,Tablet,Data analytics online,November,Sunday,1.09,4.58,6.37,19.1,16.23,22.2,1.16
740,A1740,Data Analytics Course: Advanced,122.0,4791.0,223.0,12.0,4.0,0.03278688524590164,254.0,2024-11-05,Hyderabad,Tablet,Learn data analytics,November,Tuesday,1.83,2.55,18.58,55.75,13.9,63.5,1.14
741,A1741,Data Analytics Course: Advanced,85.0,3713.0,226.0,23.0,5.0,0.058823529411764705,381.0,2024-11-24,Hyderabad,Tablet,Data analytics online,November,Sunday,2.66,2.29,9.83,45.2,68.58,76.2,1.69
742,A1742,Data Analytics Course: Visualizations,167.0,3634.0,203.0,30.0,10.0,0.059880239520958084,307.0,2024-11-23,Hyderabad,Desktop,Data analytics training,November,Saturday,1.22,4.6,6.77,20.3,51.23,30.7,1.51
743,A1743,Data Analytics Course: Visualizations,158.0,3025.0,180.0,24.0,9.0,0.056962025316455694,352.0,2024-11-26,Hyderabad,Tablet,Data analytics training,November,Tuesday,1.14,5.22,7.5,20.0,95.56,39.11,1.96
744,A1744,Data Analytics Course: ML,176.0,5868.0,184.0,25.0,4.0,0.022727272727272728,251.0,2024-11-20,Hyderabad,Desktop,Data analytics course,November,Wednesday,1.05,3.0,7.36,46.0,36.41,62.75,1.36
745,A1745,Data Analytics Course: Visualizations,111.0,3050.0,209.0,10.0,7.0,0.06306306306306306,362.0,2024-11-26,Hyderabad,Tablet,Analytics for data,November,Tuesday,1.88,3.64,20.9,29.86,73.21,51.71,1.73
746,A1746,Data Analytics Course: Visualizations,186.0,5301.0,292.0,14.0,9.0,0.04838709677419355,251.0,2024-11-17,Hyderabad,Desktop,Learn data analytics,November,Sunday,1.57,3.51,20.86,32.44,-14.04,27.89,0.86
747,A1747,Data Analytics Course: Basics,177.0,3042.0,240.0,26.0,4.0,0.022598870056497175,336.0,2024-11-20,Hyderabad,Mobile,Data analytics course,November,Wednesday,1.36,5.82,9.23,60.0,40.0,84.0,1.4
748,A1748,Data Analytics Course: Advanced,150.0,5272.0,239.0,13.0,9.0,0.06,251.0,2024-11-01,Hyderabad,Desktop,Online data analytics,November,Friday,1.59,2.85,18.38,26.56,5.02,27.89,1.05
749,A1749,Data Analytics Course: ML,160.0,4279.0,192.0,22.0,10.0,0.0625,252.0,2024-11-12,Hyderabad,Mobile,Data analytics course,November,Tuesday,1.2,3.74,8.73,19.2,31.25,25.2,1.31
750,A1750,Data Analytics Course: Basics,147.0,5659.0,188.0,22.0,4.0,0.027210884353741496,367.0,2024-11-25,Hyderabad,Mobile,Analytics for data,November,Monday,1.28,2.6,8.55,47.0,95.21,91.75,1.95
751,A1751,Data Analytics Course: Basics,198.0,4816.0,225.0,21.0,4.0,0.020202020202020204,327.0,2024-11-05,Hyderabad,Mobile,Online data analytics,November,Tuesday,1.14,4.11,10.71,56.25,45.33,81.75,1.45
752,A1752,Data Analytics Course: Visualizations,145.0,3874.0,221.0,10.0,10.0,0.06896551724137931,235.0,2024-11-30,Hyderabad,Mobile,Data analytics training,November,Saturday,1.52,3.74,22.1,22.1,6.33,23.5,1.06
753,A1753,Data Analytics Course: ML,94.0,5221.0,225.0,17.0,3.0,0.031914893617021274,247.0,2024-11-19,Hyderabad,Tablet,Learn data analytics,November,Tuesday,2.39,1.8,13.24,75.0,9.78,82.33,1.1
754,A1754,Data Analytics Course: Basics,90.0,5859.0,187.0,17.0,5.0,0.05555555555555555,281.0,2024-11-16,Hyderabad,Mobile,Analytics for data,November,Saturday,2.08,1.54,11.0,37.4,50.27,56.2,1.5
755,A1755,Data Analytics Course: Visualizations,182.0,5055.0,233.0,26.0,8.0,0.04395604395604396,370.0,2024-11-10,Hyderabad,Mobile,Data analytics training,November,Sunday,1.28,3.6,8.96,29.12,58.8,46.25,1.59
756,A1756,Data Analytics Course: Visualizations,133.0,4373.0,199.0,16.0,5.0,0.03770535014479902,235.0,2024-11-02,Hyderabad,Desktop,Data analytics training,November,Saturday,1.5,3.04,12.44,39.8,18.09,47.0,1.18
758,A1758,Data Analytics Course: Advanced,103.0,3547.0,232.0,11.0,8.0,0.07766990291262135,339.0,2024-11-26,Hyderabad,Tablet,Learn data analytics,November,Tuesday,2.25,2.9,21.09,29.0,46.12,42.38,1.46
759,A1759,Data Analytics Course: ML,148.0,3128.0,197.0,27.0,9.0,0.060810810810810814,248.0,2024-11-12,Hyderabad,Tablet,Data analytics training,November,Tuesday,1.33,4.73,7.3,21.89,25.89,27.56,1.26
760,A1760,Data Analytics Course: Visualizations,151.0,5201.0,199.0,15.0,10.0,0.06622516556291391,350.0,2024-11-05,Hyderabad,Tablet,Data analytics training,November,Tuesday,1.32,2.9,13.27,19.9,75.88,35.0,1.76
761,A1761,Data Analytics Course: Advanced,148.0,5510.0,210.0,27.0,4.0,0.02702702702702703,276.0,2024-11-06,Hyderabad,Mobile,Learn data analytics,November,Wednesday,1.42,2.69,7.78,52.5,31.43,69.0,1.31
762,A1762,Data Analytics Course: Visualizations,103.0,5628.0,196.0,24.0,8.0,0.07766990291262135,217.0,2024-11-09,Hyderabad,Mobile,Analytics for data,November,Saturday,1.9,1.83,8.17,24.5,10.71,27.12,1.11
763,A1763,Data Analytics Course: Advanced,115.0,5445.0,184.0,21.0,7.0,0.06086956521739131,351.0,2024-11-07,Hyderabad,Tablet,Data analytics course,November,Thursday,1.6,2.11,8.76,26.29,90.76,50.14,1.91
764,A1764,Data Analytics Course: ML,160.0,5936.0,240.0,29.0,4.0,0.025,269.0,2024-11-24,Hyderabad,Mobile,Analytics for data,November,Sunday,1.5,2.7,8.28,60.0,12.08,67.25,1.12
765,A1765,Data Analytics Course: Basics,166.0,5808.0,195.0,14.0,8.0,0.04819277108433735,367.0,2024-11-14,Hyderabad,Tablet,Data analytics training,November,Thursday,1.17,2.86,13.93,24.38,88.21,45.88,1.88
766,A1766,Data Analytics Course: Advanced,187.0,3282.0,235.0,10.0,7.0,0.0374331550802139,311.0,2024-11-29,Hyderabad,Mobile,Online data analytics,November,Friday,1.26,5.7,23.5,33.57,32.34,44.43,1.32
767,A1767,Data Analytics Course: Basics,172.0,3334.0,243.0,30.0,9.0,0.05232558139534884,420.42857142857144,2024-11-08,Hyderabad,Mobile,Online data analytics,November,Friday,1.41,5.16,8.1,27.0,73.02,46.71,1.73
768,A1768,Data Analytics Course: Basics,172.0,5546.0,242.0,24.0,10.0,0.05813953488372093,343.0,2024-11-03,Hyderabad,Desktop,Learn data analytics,November,Sunday,1.41,3.1,10.08,24.2,41.74,34.3,1.42
769,A1769,Data Analytics Course: Advanced,187.0,5734.0,187.0,10.0,8.0,0.0427807486631016,241.0,2024-11-23,Hyderabad,Tablet,Analytics for data,November,Saturday,1.0,3.26,18.7,23.38,28.88,30.12,1.29
770,A1770,Data Analytics Course: ML,196.0,4964.0,249.0,26.0,9.0,0.04591836734693878,407.0,2024-11-19,Hyderabad,Mobile,Learn data analytics,November,Tuesday,1.27,3.95,9.58,27.67,63.45,45.22,1.63
771,A1771,Data Analytics Course: Advanced,131.0,4774.0,241.0,24.0,7.0,0.05343511450381679,327.0,2024-11-09,Hyderabad,Tablet,Data analytics training,November,Saturday,1.84,2.74,10.04,34.43,35.68,46.71,1.36
772,A1772,Data Analytics Course: ML,103.0,5244.0,206.0,22.0,7.0,0.06796116504854369,399.0,2024-11-16,Hyderabad,Mobile,Analytics for data,November,Saturday,2.0,1.96,9.36,29.43,93.69,57.0,1.94
773,A1773,Data Analytics Course: Advanced,114.0,3064.0,196.0,23.0,6.0,0.05263157894736842,275.0,2024-11-30,Hyderabad,Mobile,Learn data analytics,November,Saturday,1.72,3.72,8.52,32.67,40.31,45.83,1.4
774,A1774,Data Analytics Course: Visualizations,116.0,3265.0,199.0,24.0,10.0,0.08620689655172414,205.0,2024-11-21,Hyderabad,Mobile,Learn data analytics,November,Thursday,1.72,3.55,8.29,19.9,3.02,20.5,1.03
775,A1775,Data Analytics Course: Visualizations,164.0,5351.0,218.0,10.0,9.0,0.054878048780487805,292.0,2024-11-12,Hyderabad,Tablet,Online data analytics,November,Tuesday,1.33,3.06,21.8,24.22,33.94,32.44,1.34
776,A1776,Data Analytics Course: ML,160.0,5830.0,244.0,15.0,10.0,0.0625,259.0,2024-11-26,Hyderabad,Mobile,Online data analytics,November,Tuesday,1.52,2.74,16.27,24.4,6.15,25.9,1.06
777,A1777,Data Analytics Course: Visualizations,112.0,4808.0,222.0,17.0,7.0,0.0625,242.0,2024-11-25,Hyderabad,Desktop,Data analytics online,November,Monday,1.98,2.33,13.06,31.71,9.01,34.57,1.09
778,A1778,Data Analytics Course: Basics,87.0,5506.0,189.0,11.0,5.0,0.05747126436781609,362.0,2024-11-22,Hyderabad,Mobile,Learn data analytics,November,Friday,2.17,1.58,17.18,37.8,91.53,72.4,1.92
779,A1779,Data Analytics Course: Advanced,145.0,4798.0,198.0,20.0,10.0,0.06873092796298713,395.0,2024-11-14,Hyderabad,Mobile,Data analytics training,November,Thursday,1.37,3.02,9.9,19.8,99.49,39.5,1.99
780,A1780,Data Analytics Course: Visualizations,139.0,5763.0,214.0,15.0,5.0,0.03597122302158273,363.0,2024-11-01,Hyderabad,Desktop,Data analytics online,November,Friday,1.54,2.41,14.27,42.8,69.63,72.6,1.7
781,A1781,Data Analytics Course: Advanced,193.0,3271.0,188.0,30.0,9.0,0.046632124352331605,247.0,2024-11-13,Hyderabad,Tablet,Online data analytics,November,Wednesday,0.97,5.9,6.27,20.89,31.38,27.44,1.31
782,A1782,Data Analytics Course: Basics,151.0,4402.0,249.0,21.0,4.0,0.026490066225165563,351.0,2024-11-19,Hyderabad,Desktop,Data analytics online,November,Tuesday,1.65,3.43,11.86,62.25,40.96,87.75,1.41
783,A1783,Data Analytics Course: ML,90.0,4281.0,216.0,24.0,4.0,0.044444444444444446,361.0,2024-11-04,Hyderabad,Mobile,Learn data analytics,November,Monday,2.4,2.1,9.0,54.0,67.13,90.25,1.67
784,A1784,Data Analytics Course: Basics,169.0,4480.0,261.0,11.0,10.0,0.05917159763313609,361.0,2024-11-28,Hyderabad,Tablet,Online data analytics,November,Thursday,1.54,3.77,23.73,26.1,38.31,36.1,1.38
785,A1785,Data Analytics Course: Basics,197.0,4373.0,218.0,18.0,9.0,0.04568527918781726,406.0,2024-11-14,Hyderabad,Desktop,Learn data analytics,November,Thursday,1.11,4.5,12.11,24.22,86.24,45.11,1.86
786,A1786,Data Analytics Course: ML,132.0,4353.0,219.0,17.0,3.0,0.022727272727272728,398.0,2024-11-24,Hyderabad,Desktop,Learn data analytics,November,Sunday,1.66,3.03,12.88,73.0,81.74,132.67,1.82
787,A1787,Data Analytics Course: Basics,96.0,5503.0,244.0,11.0,6.0,0.0625,344.0,2024-11-02,Hyderabad,Desktop,Data analytics online,November,Saturday,2.54,1.74,22.18,40.67,40.98,57.33,1.41
788,A1788,Data Analytics Course: Basics,160.0,4154.0,230.0,15.0,6.0,0.0375,340.0,2024-11-16,Hyderabad,Mobile,Online data analytics,November,Saturday,1.44,3.85,15.33,38.33,47.83,56.67,1.48
789,A1789,Data Analytics Course: Visualizations,162.0,5161.0,241.0,16.0,7.0,0.043209876543209874,337.0,2024-11-15,Hyderabad,Tablet,Learn data analytics,November,Friday,1.49,3.14,15.06,34.43,39.83,48.14,1.4
790,A1790,Data Analytics Course: Visualizations,171.0,5517.0,234.0,23.0,5.0,0.029239766081871343,275.0,2024-11-24,Hyderabad,Tablet,Data analytics course,November,Sunday,1.37,3.1,10.17,46.8,17.52,55.0,1.18
